hour_of_year,demand_wh,wind_speed_ms,egen_wh,delta_e_wh,block_id,battery_soc_wh
1831,470994.9136764509,1.7098332227736588,0.0,-470994.9136764509,75,0.0
1832,436335.5397308908,1.64004411164004,0.0,-436335.5397308908,75,0.0
1833,447057.75999474426,1.7098332227736588,0.0,-447057.75999474426,75,0.0
1834,432765.89357322,1.919200556174515,0.0,-432765.89357322,75,0.0
1835,498545.2838223776,4.326924890284361,87453.9817932702,-411091.3020291074,75,0.0
1836,483530.2516468003,3.873295667915839,55549.78527345132,-427980.466373349,75,0.0
1837,394700.68723096617,4.815448668219692,129168.91854163593,-265531.76868933026,75,0.0
1838,457481.4141279874,6.071652668624828,278775.93388902454,-178705.48023896286,75,0.0
1839,449773.8873006303,6.211230890892066,299377.67949566897,-150396.2078049613,75,0.0
1840,422064.7015326552,6.629965557693778,364250.10347717477,-57814.598055480456,75,0.0
1841,511906.7671841257,5.47844522398907,199203.10890758454,-312703.65827654116,75,0.0
1842,542081.753300656,5.757601668523544,235912.5422473361,-306169.21105331986,75,0.0
1843,556237.1563929963,5.583128890689498,212672.76823984107,-343564.3881531552,75,0.0
1844,466991.2618330788,4.640975890385645,113257.00120317086,-353734.26062990795,75,0.0
1845,476988.6420626775,4.117557556883505,71793.30525488619,-405195.33680779126,75,0.0
1846,413622.8752027032,4.152452112450315,74403.41801128357,-339219.4571914196,75,0.0
1847,362454.7004535297,3.5941392233813643,39135.386334824216,-323319.3141187055,75,0.0
1848,344072.5181745126,4.39671400141798,92674.20730606488,-251398.3108684477,75,0.0
1849,340899.69002980844,4.292030334717551,84843.86903687281,-256055.82099293562,75,0.0
1850,332942.9894004797,3.9430847790494576,59653.38500810811,-273289.6043923716,75,0.0
1851,361685.58579899,4.466503112551599,97894.43281885957,-263791.1529801304,75,0.0
1852,354351.4574062354,4.675870445952455,116439.38467086392,-237912.07273537148,75,0.0
1853,359100.8127427384,3.105615445446033,16247.079599625458,-342853.733143113,75,0.0
1854,409325.4240612938,2.582197111943893,1906.9729970983203,-407418.4510641954,75,0.0
1855,421645.0251214175,2.3030406674094177,0.0,-421645.0251214175,75,0.0
1856,485106.4011788325,2.1285678895753706,0.0,-485106.4011788325,75,0.0
1857,483713.4438844842,2.2681461118426083,0.0,-483713.4438844842,75,0.0
1858,480354.5339639856,2.2681461118426083,0.0,-480354.5339639856,75,0.0
1859,454875.0053392937,0.7676802224698059,0.0,-454875.0053392937,75,0.0
1860,520934.3250146485,2.407724334109846,0.0,-520934.3250146485,75,0.0
1861,406774.4250357802,2.2681461118426083,0.0,-406774.4250357802,75,0.0
1862,395148.19122338993,1.4306767782391838,0.0,-395148.19122338993,75,0.0
1863,386654.58531990094,2.756669889777939,5954.7414428481825,-380699.8438770528,75,0.0
1864,433724.240969736,4.5711867792520255,106892.23426778473,-326832.00670195126,75,0.0
1865,548239.3224019357,5.792496224090355,240560.4970488353,-307678.82535310043,75,0.0
1866,570034.5576912743,5.408656112855451,191442.55974952615,-378591.9979417482,75,0.0
1867,501690.2099895042,4.466503112551599,97894.43281885957,-403795.7771706446,75,0.0
1868,449156.3110810031,4.39671400141798,92674.20730606488,-356482.1037749382,75,0.0
1869,481852.3497720666,4.675870445952455,116439.38467086392,-365412.96510120266,75,0.0
1870,420277.2011773888,4.536292223685217,103709.85080009176,-316567.350377297,75,0.0
1871,359182.64717295434,3.3847718899805077,28529.963159142342,-330652.684013812,75,0.0
1872,320845.1111158904,3.6290337789481733,41187.18620215259,-279657.9249137378,75,0.0
1873,314853.5118947688,3.245193667713271,22388.521379383918,-292464.9905153849,75,0.0
1874,322449.7545921504,3.105615445446033,16247.079599625458,-306202.67499252496,75,0.0
1875,352251.65610051743,4.222241223583932,79623.64352407813,-272628.0125764393,75,0.0
1876,328407.7277663208,3.489455556680936,33136.044493961184,-295271.6832723596,75,0.0
1877,372442.3993169134,3.314982778846889,25459.242269263108,-346983.1570476503,75,0.0
1878,431503.9757954935,3.210299112146461,20853.160934444284,-410650.81486104924,75,0.0
1879,497393.7198896438,3.0707208898792238,14711.719154685845,-482682.0007349579,75,0.0
1880,447214.00091253663,1.744727778340468,0.0,-447214.00091253663,75,0.0
1881,487435.74703629495,1.4306767782391838,0.0,-487435.74703629495,75,0.0
1882,481395.6697350186,0.6281020002025685,0.0,-481395.6697350186,75,0.0
1883,468604.85682630126,2.2332515562757993,0.0,-468604.85682630126,75,0.0
1884,449338.3483285608,4.187346668017123,77013.53076768082,-372324.81756088,75,0.0
1885,407663.2567764121,5.548234335122689,208024.8134383421,-199638.44333806998,75,0.0
1886,459045.44566329935,5.966969001924401,263800.2710563302,-195245.17460696917,75,0.0
1887,450702.75498115015,6.6648601132605885,370224.0513902128,-80478.70359093737,75,0.0
1888,452570.992150203,6.420598224292922,330280.29790563526,-122290.69424456771,75,0.0
1889,498218.7145026964,6.2461254464588745,304528.1158973299,-193690.59860536654,75,0.0
1890,534974.5001612565,5.443550668422261,195322.8343285554,-339651.66583270114,75,0.0
1891,552072.7852702772,4.955026890486929,141898.4524124079,-410174.3328578693,75,0.0
1892,468761.0450772947,4.88523777935331,135533.68547702185,-333227.35960027284,75,0.0
1893,505120.08957776014,4.815448668219692,129168.91854163593,-375951.17103612423,75,0.0
1894,427472.3922148675,4.8503432237865,132351.3020093288,-295121.0902055387,75,0.0
1895,364392.677409155,4.187346668017123,77013.53076768082,-287379.1466414742,75,0.0
1896,333260.83783555875,4.36181944585117,90064.09454966751,-243196.74328589125,75,0.0
1897,490481.79857925366,4.0477684457498855,66573.07974209143,-423908.71883716225,75,0.0
1898,494823.4981417368,3.6639283345149827,43238.98606948098,-451584.5120722558,75,0.0
1899,373260.3665945719,3.4196664455473176,30065.323604081976,-343195.0429904899,75,0.0
1900,376277.8459483324,3.7686120012154114,49394.38567146619,-326883.4602768662,75,0.0
1901,350084.54266533826,2.756669889777939,5954.7414428481825,-344129.8012224901,75,0.0
1902,1116367.7451458343,3.1405100010128426,17782.440044565075,-1098585.3051012692,75,0.0
1903,459137.5215807444,2.791564445344749,6764.295131998172,-452373.2264487462,75,0.0
1904,453875.5141597857,2.651986223077511,3526.0803753982573,-450349.4337843874,75,0.0
1905,488199.9146918468,2.372829778543036,0.0,-488199.9146918468,75,0.0
1906,456958.59683598456,2.8962481120451775,9192.956199448117,-447765.64063653647,75,0.0
1907,595112.1759584473,3.0707208898792238,14711.719154685845,-580400.4568037614,75,0.0
1908,441951.2547897751,4.117557556883505,71793.30525488619,-370157.94953488896,75,0.0
1909,469035.0363887929,5.548234335122689,208024.8134383421,-261010.2229504508,75,0.0
1910,498658.0748219448,5.827390779657163,245208.45185033412,-253449.6229716107,75,0.0
1911,479492.15925653104,6.281020002025685,309678.5522989911,-169813.60695753992,75,0.0
1912,474574.10114400624,6.699754668827397,376197.9993032503,-98376.10184075596,75,0.0
1913,505073.243169604,7.921064113665725,618202.5306519258,113129.28748232184,76,113129.28748232184
1914,1430161.6558493555,8.16532600263339,670318.4605530121,-759843.1952963434,77,0.0
1915,519582.1328443694,7.8163804469652955,595130.2505111512,75548.11766678176,78,75548.11766678176
1916,505038.8445716042,7.467434891297203,519030.2647377329,13991.420166128664,78,89539.53783291043
1917,502377.3567366499,7.118489335629109,450776.51404905366,-51600.84268759622,79,37938.69514531421
1918,520449.0445608124,6.6648601132605885,370224.0513902128,-150224.99317059963,79,0.0
1919,487750.0423339851,6.769543779961015,388145.8951293258,-99604.1472046593,79,0.0
1920,510488.83494713786,6.455492779859732,335430.73430729646,-175058.1006398414,79,0.0
1921,486059.34031179006,6.211230890892066,299377.67949566897,-186681.6608161211,79,0.0
1922,481449.06922245165,5.199288779454595,168160.912275351,-313288.15694710065,79,0.0
1923,387858.3350116897,4.9899214460537396,145080.83588010108,-242777.4991315886,79,0.0
1924,352932.44144520204,5.164394223887786,164280.63769632182,-188651.80374888022,79,0.0
1925,360919.7411683214,6.1414417797584475,289076.8066923469,-71842.93447597453,79,0.0
1926,1164389.5540407514,5.652918001823116,221968.6778428391,-942420.8761979123,79,0.0
1927,468531.9881428679,5.408656112855451,191442.55974952615,-277089.4283933418,79,0.0
1928,490114.57072513655,3.8035065567822204,51446.18553879456,-438668.385186342,79,0.0
1929,488888.61037887423,3.6639283345149827,43238.98606948098,-445649.6243093932,79,0.0
1930,466583.1372924646,4.082663001316695,69183.1924984888,-397399.9447939758,79,0.0
1931,573961.2664405701,3.105615445446033,16247.079599625458,-557714.1868409447,79,0.0
1932,509943.9404322693,3.9081902234826478,57601.58514077969,-452342.3552914896,79,0.0
1933,518119.3972311818,4.675870445952455,116439.38467086392,-401680.0125603179,79,0.0
1934,473630.8122503464,6.699754668827397,376197.9993032503,-97432.81294709613,79,0.0
1935,481260.36018466455,7.572118557997631,541294.9301826778,60034.56999801326,80,60034.56999801326
1936,500094.2697619935,8.060642335932963,648334.8905459222,148240.62078392872,80,208275.190781942
1937,540727.5149482135,8.025747780366153,641007.0338768922,100279.5189286787,80,308554.7097106207
1938,1362199.7400943404,7.851275002532106,602821.0105580763,-759378.7295362641,81,0.0
1939,520394.6160324007,7.432540335730394,512204.889668865,-8189.726363535679,81,0.0
1940,425897.6,6.769543779961015,388145.8951293258,-37751.70487067418,81,0.0
1941,507126.80168768414,6.211230890892066,299377.67949566897,-207749.12219201517,81,0.0
1942,496436.1961617617,7.118489335629109,450776.51404905366,-45659.68211270805,81,0.0
1943,511616.0736627912,3.83840111234903,53497.98540612295,-458118.0882566683,81,0.0
1944,510413.4975042552,4.39671400141798,92674.20730606488,-417739.2901981903,81,0.0
1945,465195.4379218131,4.36181944585117,90064.09454966751,-375131.3433721456,81,0.0
1946,498284.578363057,3.8035065567822204,51446.18553879456,-446838.39282426244,81,0.0
1947,361678.938695602,3.28008822328008,23923.881824323515,-337755.0568712785,81,0.0
1948,375754.779383552,2.9311426676119865,10002.509888598086,-365752.2694949539,81,0.0
1949,376242.71168362367,3.7686120012154114,49394.38567146619,-326848.3260121575,81,0.0
1950,1262948.150349675,4.88523777935331,135533.68547702185,-1127414.4648726531,81,0.0
1951,437082.01942038944,4.606081334818835,110074.6177354778,-327007.40168491163,81,0.0
1952,425801.9068096008,3.314982778846889,25459.242269263108,-400342.66454033775,81,0.0
1953,488250.3437807845,3.210299112146461,20853.160934444284,-467397.18284634023,81,0.0
1954,513448.1105824588,3.5941392233813643,39135.386334824216,-474312.7242476346,81,0.0
1955,590641.1097344274,5.897179890790781,254504.36145333204,-336136.7482810954,81,0.0
1956,491162.1259963258,6.769543779961015,388145.8951293258,-103016.230867,81,0.0
1957,479077.8474741188,7.8163804469652955,595130.2505111512,116052.40303703235,82,116052.40303703235
1958,503763.3716200265,8.304904224900628,699629.887229132,195866.51560910553,82,311918.91864613787
1959,503745.6776631485,9.21216266963767,867133.5908527811,363387.9131896326,82,675306.8318357705
1960,519461.18689044175,9.561108225305764,917917.4511046124,398456.2642141707,82,1073763.0960499411
1961,490793.79227994,8.095536891499771,655662.7472149519,164868.95493501192,82,1238632.050984953
1962,1330486.2972726668,7.851275002532106,602821.0105580763,-727665.2867145905,83,510966.76427036256
1963,553369.8744248518,6.944016557795062,418015.6346945147,-135354.23973033717,83,375612.5245400254
1964,548640.484231491,6.804438335527826,394119.8430423639,-154520.6411891271,83,221091.88335089828
1965,491399.3571400349,7.921064113665725,618202.5306519258,126803.17351189093,84,347895.0568627892
1966,465632.5946817625,8.23511511376701,684974.1738910723,219341.57920930977,84,567236.636072099
1967,474610.9397021735,8.898111669536387,815604.2385406554,340993.29883848183,84,908229.9349105807
1968,446418.0517940465,9.805370114273432,945567.8969357525,499149.845141706,84,1407379.7800522868
1969,333063.5679198866,10.049632003241095,970816.153810023,637752.5858901364,84,2045132.3659424232
1970,330214.37491281144,9.28195178077129,877769.4513895446,547555.0764767332,84,2592687.4424191564
1971,338298.1297246063,8.304904224900628,699629.887229132,361331.7575045257,84,2954019.199923682
1972,344991.44977807807,8.444482447167864,728941.3139052514,383949.8641271734,84,3337969.0640508556
1973,364230.33745395904,8.304904224900628,699629.887229132,335399.54977517296,84,3673368.6138260285
1974,396027.5423709645,8.304904224900628,699629.887229132,303602.3448581675,84,3976970.958684196
1975,474038.7886710694,8.444482447167864,728941.3139052514,254902.52523418207,84,4231873.483918378
1976,490086.6193836102,8.444482447167864,728941.3139052514,238854.69452164124,84,4470728.1784400195
1977,480171.51844198455,10.29389389220876,986644.3242151276,506472.8057731431,84,4977200.984213162
1978,487154.0951706155,9.805370114273432,945567.8969357525,458413.801765137,84,5435614.7859783
1979,487464.0033580641,7.502329446864012,525913.4100888282,38449.40673076408,84,5474064.192709064
1980,493410.07198636176,7.2231730023295375,471252.6392556575,-22157.432730704255,85,5451906.75997836
1981,415541.3701301401,7.1882784467627285,464427.26418678975,48885.894056649646,86,5500792.654035009
1982,372601.3902993088,7.292962113463156,484903.38939339336,112301.99909408455,86,5613094.653129094
1983,435749.2082655955,7.397645780163584,505379.514599997,69630.30633440154,86,5682724.959463496
1984,414008.6324379524,7.327856669029965,491728.7644622612,77720.13202430884,86,5760445.091487804
1985,493678.0185817753,6.595071002126969,358276.1555641371,-135401.8630176382,87,5625043.228470166
1986,510473.9785266095,6.978911113361872,423989.5826075525,-86484.39591905696,87,5538558.83255111
1987,478769.2963787857,7.537224002430823,533604.1701357533,54834.87375696766,88,5593393.706308077
1988,480883.3512633494,7.397645780163584,505379.514599997,24496.163336647616,88,5617889.869644725
1989,500121.5079027287,7.990853224799343,633584.0507457752,133462.54284304654,88,5751352.412487771
1990,415269.2293312575,7.7814858913984875,587439.4904642267,172170.26113296917,88,5923522.673620741
1991,353521.84801591915,7.8163804469652955,595130.2505111512,241608.402495232,88,6165131.076115973
1992,343560.0206961997,7.67680222469806,564367.2103234524,220807.1896272527,88,6385938.265743226
1993,355327.93153157184,6.978911113361872,423989.5826075525,68661.65107598068,88,6454599.916819206
1994,344823.8129210139,6.734649224394207,382171.9472162883,37348.13429527439,88,6491948.051114481
1995,370635.4914506223,6.699754668827397,376197.9993032503,5562.507852627954,88,6497510.558967109
1996,319763.294108308,6.909122002228254,412041.6867814771,92278.39267316915,88,6589788.951640278
1997,373982.2356843043,7.607013113564441,548985.6902296027,175003.45454529842,88,6764792.406185577
1998,399039.6487780207,7.467434891297203,519030.2647377329,119990.61595971219,88,6884783.022145289
1999,431202.3798764261,6.804438335527826,394119.8430423639,-37082.53683406219,89,6847700.485311227
2000,541978.1757842907,6.071652668624828,278775.93388902454,-263202.2418952661,89,6584498.243415961
2001,430650.9052948225,6.420598224292922,330280.29790563526,-100370.60738918727,89,6484127.636026774
2002,494301.67402137874,6.176336335325257,294227.24309400795,-200074.4309273708,89,6284053.205099403
2003,508621.8580457329,5.164394223887786,164280.63769632182,-344341.2203494111,89,5939711.984749991
2004,457448.1589245788,5.408656112855451,191442.55974952615,-266005.59917505266,89,5673706.385574939
2005,393032.1922399138,5.792496224090355,240560.4970488353,-152471.6951910785,89,5521234.69038386
2006,440354.6216948173,5.932074446357591,259152.31625483112,-181202.3054399862,89,5340032.384943874
2007,446398.3554179538,6.804438335527826,394119.8430423639,-52278.512375589926,89,5287753.872568283
2008,428425.7345651797,7.607013113564441,548985.6902296027,120559.95566442306,90,5408313.8282327065
2009,469432.0989309705,7.1882784467627285,464427.26418678975,-5004.834744180727,91,5403308.993488526
2010,492879.6865203583,7.2580675578963465,478078.0143245254,-14801.672195832944,91,5388507.321292693
2011,505402.1282555927,7.2580675578963465,478078.0143245254,-27324.113931067346,91,5361183.2073616255
2012,466870.3555633031,7.013805668928682,430300.3888424502,-36569.966720852884,91,5324613.2406407725
2013,448364.0132035116,7.118489335629109,450776.51404905366,2412.500845542061,92,5327025.741486315
2014,455701.7154462395,6.420598224292922,330280.29790563526,-125421.41754060425,93,5201604.32394571
2015,389859.8308071327,6.211230890892066,299377.67949566897,-90482.15131146373,93,5111122.172634247
2016,359907.32333793055,6.03675811305802,273625.4974873637,-86281.82585056685,93,5024840.34678368
2017,332249.04213227954,5.827390779657163,245208.45185033412,-87040.59028194542,93,4937799.756501734
2018,343049.4473398741,6.315914557592494,314828.98870065215,-28220.458639221964,93,4909579.297862512
2019,364945.15653195913,6.03675811305802,273625.4974873637,-91319.65904459544,93,4818259.638817917
2020,365784.7167453125,5.338867001721832,183682.0105914677,-182102.7061538448,93,4636156.932664072
2021,347764.8306916877,3.698822890081792,45290.78593680938,-302474.0447548783,93,4333682.8879091935
2022,383486.4103887948,3.035826334312414,13176.358709746211,-370310.05167904857,93,3963372.836230145
2023,422787.0315617914,3.0009317787456045,11640.998264806596,-411146.0332969848,93,3552226.80293316
2024,439532.980754277,3.175404556579651,19317.800489504647,-420215.1802647724,93,3132011.622668388
2025,415323.65151921794,3.175404556579651,19317.800489504647,-396005.8510297133,93,2736005.7716386747
2026,507851.69189129135,3.8035065567822204,51446.18553879456,-456405.5063524968,93,2279600.265286178
2027,522926.109754464,1.919200556174515,0.0,-522926.109754464,93,1756674.1555317137
2028,486021.9911763064,3.035826334312414,13176.358709746211,-472845.6324665602,93,1283828.5230651535
2029,394914.1493969862,5.059710557187357,152639.81395923407,-242274.3354377521,93,1041554.1876274014
2030,404810.0728407345,7.292962113463156,484903.38939339336,80093.31655265886,94,1121647.5041800602
2031,467642.31975761097,7.153383891195919,457601.8891179217,-10040.430639689264,95,1111607.073540371
2032,431003.5705237141,8.16532600263339,670318.4605530121,239314.89002929797,96,1350921.9635696688
2033,490380.7150784949,7.67680222469806,564367.2103234524,73986.49524495745,96,1424908.4588146263
2034,541174.6435693982,7.7814858913984875,587439.4904642267,46264.846894828486,96,1471173.3057094547
2035,535765.6904925327,7.537224002430823,533604.1701357533,-2161.520356779336,97,1469011.7853526752
2036,484679.4661687239,6.176336335325257,294227.24309400795,-190452.22307471593,97,1278559.5622779592
2037,463966.4732976431,5.303972446155022,179801.73601243846,-284164.7372852047,97,994394.8249927545
2038,398521.2625213033,4.780554112652882,125986.53507394284,-272534.72744736046,97,721860.097545394
2039,368931.4785872649,4.745659557086072,122804.15160624978,-246127.3269810151,97,475732.7705643789
2040,322245.5051044536,5.269077890588212,175921.46143340922,-146324.04367104438,97,329408.72689333453
2041,338783.39896242094,4.710765001519263,119621.76813855681,-219161.63082386414,97,110247.0960694704
2042,348715.28123005416,5.059710557187357,152639.81395923407,-196075.46727082008,97,0.0
2043,344123.6100085334,6.1414417797584475,289076.8066923469,-55046.80331618653,97,0.0
2044,355334.73866268963,5.583128890689498,212672.76823984107,-142661.97042284856,97,0.0
2045,353148.1195004811,4.117557556883505,71793.30525488619,-281354.8142455949,97,0.0
2046,412568.1210073629,3.489455556680936,33136.044493961184,-379432.0765134017,97,0.0
2047,482190.12639020185,3.5941392233813643,39135.386334824216,-443054.74005537765,97,0.0
2048,513916.1806939814,3.454561001114127,31600.684049021587,-482315.49664495984,97,0.0
2049,494361.21347907657,3.035826334312414,13176.358709746211,-481184.85476933036,97,0.0
2050,473355.2239508114,3.5592446678145544,37083.5864674958,-436271.63748331566,97,0.0
2051,498504.20606166177,3.489455556680936,33136.044493961184,-465368.16156770056,97,0.0
2052,486456.1348085585,3.9081902234826478,57601.58514077969,-428854.54966777883,97,0.0
2053,417506.2500225679,4.88523777935331,135533.68547702185,-281972.5645455461,97,0.0
2054,418254.3908600207,5.792496224090355,240560.4970488353,-177693.8938111854,97,0.0
2055,440001.3080959284,6.52528189099335,346328.2597380615,-93673.04835786688,97,0.0
2056,460180.20824300055,6.6648601132605885,370224.0513902128,-89956.15685278777,97,0.0
2057,505556.90987885394,7.1882784467627285,464427.26418678975,-41129.645692064194,97,0.0
2058,501757.8067892668,6.699754668827397,376197.9993032503,-125559.80748601654,97,0.0
2059,477647.8324559656,6.699754668827397,376197.9993032503,-101449.83315271529,97,0.0
2060,449022.7999794173,6.03675811305802,273625.4974873637,-175397.3024920536,97,0.0
2061,434048.4360328027,6.52528189099335,346328.2597380615,-87720.17629474116,97,0.0
2062,431931.9034302175,6.03675811305802,273625.4974873637,-158306.40594285383,97,0.0
2063,334916.24594942783,5.652918001823116,221968.6778428391,-112947.56810658873,97,0.0
2064,296986.9057379059,5.966969001924401,263800.2710563302,-33186.6346815757,97,0.0
2065,456198.0580579347,6.595071002126969,358276.1555641371,-97921.90249379759,97,0.0
2066,401998.28222824977,6.52528189099335,346328.2597380615,-55670.02249018825,97,0.0
2067,393824.37929684913,6.211230890892066,299377.67949566897,-94446.69980118016,97,0.0
2068,390812.7379577198,6.350809113159303,319979.42510231317,-70833.3128554066,97,0.0
2069,358493.5784727486,6.281020002025685,309678.5522989911,-48815.02617375745,97,0.0
2070,373058.921998122,5.47844522398907,199203.10890758454,-173855.81309053747,97,0.0
2071,426619.7926630621,5.0946051127541665,156520.0885382633,-270099.70412479877,97,0.0
2072,458075.3583745485,5.234183335021404,172041.18685438015,-286034.1715201683,97,0.0
2073,531450.8938109259,6.071652668624828,278775.93388902454,-252674.95992190135,97,0.0
2074,482671.8717399956,6.804438335527826,394119.8430423639,-88552.02869763173,97,0.0
2075,564804.697271595,7.153383891195919,457601.8891179217,-107202.80815367331,97,0.0
2076,532335.3722313076,7.921064113665725,618202.5306519258,85867.15842061827,98,85867.15842061827
2077,535050.4859655784,8.479377002734674,736269.1705742816,201218.68460870325,98,287085.8430293215
2078,1245908.5816948966,8.444482447167864,728941.3139052514,-516967.2677896451,99,0.0
2079,765607.8532355558,9.072584447370433,845861.869779254,80254.01654369815,100,80254.01654369815
2080,477837.5368755268,8.68874433613553,776159.4329279339,298321.89605240704,100,378575.9125961052
2081,498436.2064387644,9.21216266963767,867133.5908527811,368697.3844140167,100,747273.2970101219
2082,531204.7177772521,9.456424558605336,904359.1027314533,373154.3849542012,100,1120427.681964323
2083,521277.7970962816,9.316846336338099,883087.3816579262,361809.58456164465,100,1482237.2665259675
2084,524036.7987821451,9.28195178077129,877769.4513895446,353732.65260739956,100,1835969.919133367
2085,477697.6821823033,8.72363889170234,782733.5671967207,305035.88501441746,100,2141005.8041477846
2086,492617.4637020601,8.409587891601056,721613.4572362219,228995.99353416177,100,2370001.7976819463
2087,469368.8063342936,8.72363889170234,782733.5671967207,313364.7608624271,100,2683366.5585443736
2088,440581.7839036577,8.339798780467437,706957.7438981617,266375.959994504,100,2949742.5185388774
2089,471083.279826778,8.270009669333819,692302.030560102,221218.75073332398,100,3170961.269272201
2090,396650.8910527322,7.8163804469652955,595130.2505111512,198479.35945841897,100,3369440.6287306203
2091,419083.5407283536,7.537224002430823,533604.1701357533,114520.62940739974,100,3483961.25813802
2092,368550.5568689148,7.921064113665725,618202.5306519258,249651.97378301102,100,3733613.231921031
2093,379918.4873777018,8.409587891601056,721613.4572362219,341694.9698585201,100,4075308.2017795513
2094,386589.5106141893,8.549166113868294,749862.8958527866,363273.3852385973,100,4438581.587018149
2095,401907.83419989794,8.200220558200199,677646.3172220417,275738.4830221437,100,4714320.070040293
2096,440281.364819708,8.339798780467437,706957.7438981617,266676.3790784537,100,4980996.449118746
2097,466836.06858452654,8.479377002734674,736269.1705742816,269433.10198975506,100,5250429.551108502
2098,510048.32628100365,8.339798780467437,706957.7438981617,196909.41761715803,100,5447338.96872566
2099,649949.6078662183,8.16532600263339,670318.4605530121,20368.852686793776,100,5467707.821412453
2100,506314.4755606873,8.200220558200199,677646.3172220417,171331.84166135435,100,5639039.663073808
2101,494145.005048429,8.304904224900628,699629.887229132,205484.882180703,100,5844524.545254511
2102,1305401.3678659953,8.584060669435102,756437.0301215732,-548964.337744422,101,5295560.207510089
2103,704717.9264934337,9.21216266963767,867133.5908527811,162415.66435934743,102,5457975.8718694355
2104,514648.1648985437,9.73558100313981,937667.7695554266,423019.6046568829,102,5880995.476526318
2105,555531.1493824266,9.73558100313981,937667.7695554266,382136.6201729999,102,6263132.096699318
2106,541328.2916701019,9.351740891904909,888405.3119263081,347077.02025620616,102,6610209.116955524
2107,548002.4477012893,9.072584447370433,845861.869779254,297859.42207796464,102,6908068.539033489
2108,472928.5717427817,8.584060669435102,756437.0301215732,283508.4583787915,102,7191576.997412281
2109,497590.14280184463,8.514271558301482,743288.7615839993,245698.61878215463,102,7437275.616194435
2110,463120.4103445523,8.653849780568722,769585.2986591471,306464.8883145948,102,7743740.50450903
2111,438181.1968119422,8.374693336034246,714285.6005671917,276104.4037552495,102,8019844.908264279
2112,467385.5435523876,7.711696780264869,572057.970370377,104672.42681798933,102,8124517.335082268
2113,351208.4209753033,7.432540335730394,512204.889668865,160996.46869356174,102,8285513.80377583
2114,336606.2094415645,7.397645780163584,505379.514599997,168773.30515843251,102,8454287.108934263
2115,341960.26737598574,6.699754668827397,376197.9993032503,34237.73192726454,102,8488524.840861527
2116,327743.01377349865,5.932074446357591,259152.31625483112,-68590.69751866753,103,8419934.14334286
2117,332969.4281193275,6.734649224394207,382171.9472162883,49202.51909696078,104,8469136.662439821
2118,375976.7905241128,6.595071002126969,358276.1555641371,-17700.634959975723,105,8451436.027479846
2119,500940.9934666801,5.443550668422261,195322.8343285554,-305618.1591381247,105,8145817.868341722
2120,450304.9933591823,5.583128890689498,212672.76823984107,-237632.22511934125,105,7908185.64322238
2121,471160.8431537408,6.56017644656016,352302.20765109936,-118858.63550264144,105,7789327.007719739
2122,425748.7276170961,6.804438335527826,394119.8430423639,-31628.88457473222,105,7757698.1231450075
2123,425960.2540933581,7.467434891297203,519030.2647377329,93070.01064437476,106,7850768.133789382
2124,474144.0599030457,7.711696780264869,572057.970370377,97913.91046733124,106,7948682.044256713
2125,398482.9120215156,7.67680222469806,564367.2103234524,165884.29830193677,106,8114566.34255865
2126,411093.0350401611,7.746591335831678,579748.7304173018,168655.69537714066,106,8283222.037935791
2127,412526.3461875906,7.886169558098915,610511.7706050009,197985.42441741028,106,8481207.462353202
2128,434040.31101063616,8.549166113868294,749862.8958527866,315822.58484215045,106,8797030.047195353
2129,537950.8912020633,9.177268114070863,861815.6605843995,323864.7693823362,106,9120894.816577688
2130,523745.2188923591,9.107479002937243,851179.8000476358,327434.5811552767,106,9448329.397732964
2131,543914.0550104302,8.898111669536387,815604.2385406554,271690.1835302252,106,9720019.581263188
2132,452470.1296097175,8.863217113969577,809030.1042718684,356559.97466215084,106,10076579.55592534
2133,453452.3029072986,7.7814858913984875,587439.4904642267,133987.18755692808,106,10210566.743482267
2134,437570.7856121116,7.362751224596776,498554.1395311294,60983.35391901777,106,10271550.097401286
2135,328346.38243556244,7.048700224495491,437125.76391131803,108779.3814757556,106,10380329.478877041
2136,334629.5360695443,7.990853224799343,633584.0507457752,298954.5146762309,106,10679283.993553272
2137,322900.89092037594,7.641907669131249,556676.4502765272,233775.55935615127,106,10913059.552909423
2138,331282.87130674365,6.978911113361872,423989.5826075525,92706.71130080888,106,11005766.264210232
2139,346340.127037514,7.013805668928682,430300.3888424502,83960.26180493622,106,11089726.526015168
2140,388313.0054341642,7.572118557997631,541294.9301826778,152981.92474851361,106,11242708.450763682
2141,347185.8125688727,5.932074446357591,259152.31625483112,-88033.49631404158,107,11154674.95444964
2142,395077.7305406813,6.1414417797584475,289076.8066923469,-106000.92384833441,107,11048674.030601306
2143,479978.31151667406,6.2461254464588745,304528.1158973299,-175450.1956193442,107,10873223.834981961
2144,500329.0481190931,6.56017644656016,352302.20765109936,-148026.84046799375,107,10725196.994513968
2145,462806.1774882229,6.6648601132605885,370224.0513902128,-92582.1260980101,107,10632614.868415957
2146,496350.1094817402,6.315914557592494,314828.98870065215,-181521.12078108807,107,10451093.74763487
2147,480037.8712310993,7.921064113665725,618202.5306519258,138164.65942082653,108,10589258.407055696
2148,451206.5319965984,8.549166113868294,749862.8958527866,298656.3638561882,108,10887914.770911885
2149,422638.1021257343,9.072584447370433,845861.869779254,423223.76765351964,108,11311138.538565405
